Sale_Date,Product_Name,Category,Unit_Price,Is_Promotion,Sales_Volume,Lost_Sales,Stock_Quantity,Reorder_Level,Reorder_Quantity,Reorder_Triggered,Days_To_Expiry,Expiration_Date,Status,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday_Period,Inventory_Turnover_Rate
2023-01-05,Sourdough Loaf,Bakery,3.99,False,32,0,670,196,840,False,5,2023-01-10,In Stock,Thursday,1,2023,False,False,0.0478
2023-01-05,Croissants 4pk,Bakery,2.49,False,21,0,495,140,600,False,3,2023-01-08,In Stock,Thursday,1,2023,False,False,0.0424
2023-01-05,Bagels 6pk,Bakery,2.99,False,23,0,590,168,720,False,5,2023-01-10,In Stock,Thursday,1,2023,False,False,0.039
2023-01-05,Banana Bread,Bakery,3.49,False,12,0,366,105,450,False,7,2023-01-12,In Stock,Thursday,1,2023,False,False,0.0328
2023-01-05,Chicken Breast 500g,Meat,5.99,False,37,0,1002,280,1200,False,5,2023-01-10,In Stock,Thursday,1,2023,False,False,0.0369
2023-01-05,Ground Beef 500g,Meat,4.99,False,39,0,884,245,1050,False,4,2023-01-09,In Stock,Thursday,1,2023,False,False,0.0441
2023-01-05,Pork Chops 400g,Meat,4.49,False,20,0,503,140,600,False,5,2023-01-10,In Stock,Thursday,1,2023,False,False,0.0398
2023-01-05,Salmon Fillet 300g,Meat,7.99,False,20,0,638,175,750,False,3,2023-01-08,In Stock,Thursday,1,2023,False,False,0.0313
2023-01-05,Turkey Slices 200g,Meat,3.99,False,18,0,453,126,540,False,7,2023-01-12,In Stock,Thursday,1,2023,False,False,0.0397
2023-01-05,Apples 1kg,Produce,2.49,False,44,0,1288,350,1500,False,21,2023-01-26,In Stock,Thursday,1,2023,False,False,0.0342
2023-01-05,Bananas 1kg,Produce,1.29,False,44,0,1544,420,1800,False,7,2023-01-12,In Stock,Thursday,1,2023,False,False,0.0285
2023-01-05,Broccoli 400g,Produce,1.69,True,31,0,904,245,1050,False,7,2023-01-12,In Stock,Thursday,1,2023,False,False,0.0343
2023-01-05,Carrots 1kg,Produce,1.49,False,34,0,1038,280,1200,False,21,2023-01-26,In Stock,Thursday,1,2023,False,False,0.0328
2023-01-05,Spinach 200g,Produce,2.29,False,19,0,727,196,840,False,5,2023-01-10,In Stock,Thursday,1,2023,False,False,0.0261
2023-01-05,Tomatoes 500g,Produce,2.19,False,37,0,1075,294,1260,False,10,2023-01-15,In Stock,Thursday,1,2023,False,False,0.0344
2023-01-05,Strawberries 250g,Produce,3.49,False,27,0,764,210,900,False,5,2023-01-10,In Stock,Thursday,1,2023,False,False,0.0353
2023-01-05,Frozen Pizza,Frozen,4.99,False,33,0,803,224,960,False,365,2024-01-05,In Stock,Thursday,1,2023,False,False,0.0411
2023-01-05,Frozen Peas 500g,Frozen,1.79,False,29,0,711,196,840,False,365,2024-01-05,In Stock,Thursday,1,2023,False,False,0.0408
2023-01-05,Ice Cream 1L,Frozen,3.99,False,24,0,903,245,1050,False,365,2024-01-05,In Stock,Thursday,1,2023,False,False,0.0266
2023-01-05,Frozen Chips 750g,Frozen,2.49,False,30,0,1025,280,1200,False,365,2024-01-05,In Stock,Thursday,1,2023,False,False,0.0293
2023-01-05,Frozen Berries 400g,Frozen,3.29,False,21,0,557,154,660,False,365,2024-01-05,In Stock,Thursday,1,2023,False,False,0.0377
2023-01-05,Orange Juice 1L,Beverages,2.54,True,42,0,1151,315,1350,False,14,2023-01-19,In Stock,Thursday,1,2023,False,False,0.0365
2023-01-05,Sparkling Water 1.5L,Beverages,0.99,False,50,0,1402,385,1650,False,365,2024-01-05,In Stock,Thursday,1,2023,False,False,0.0357
2023-01-05,Cola 2L,Beverages,1.99,False,80,0,1524,420,1800,False,365,2024-01-05,In Stock,Thursday,1,2023,False,False,0.0525
2023-01-05,Coffee Beans 250g,Beverages,6.99,False,18,0,510,140,600,False,180,2023-07-04,In Stock,Thursday,1,2023,False,False,0.0353
2023-01-05,Green Tea 20pk,Beverages,2.49,False,17,0,457,126,540,False,730,2025-01-04,In Stock,Thursday,1,2023,False,False,0.0372
2023-01-05,Pasta 500g,Pantry,1.29,False,60,0,1143,336,1440,False,730,2025-01-04,In Stock,Thursday,1,2023,False,False,0.0525
2023-01-05,Rice 1kg,Pantry,1.99,False,50,0,1042,294,1260,False,730,2025-01-04,In Stock,Thursday,1,2023,False,False,0.048
2023-01-05,Olive Oil 500ml,Pantry,5.49,False,23,0,544,154,660,False,730,2025-01-04,In Stock,Thursday,1,2023,False,False,0.0423
2023-01-05,Tomato Sauce 400g,Pantry,1.49,False,46,0,928,266,1140,False,730,2025-01-04,In Stock,Thursday,1,2023,False,False,0.0496
2023-01-05,Cornflakes 500g,Pantry,2.99,False,29,0,743,210,900,False,365,2024-01-05,In Stock,Thursday,1,2023,False,False,0.039
2023-01-05,Peanut Butter 340g,Pantry,2.79,False,26,0,620,175,750,False,365,2024-01-05,In Stock,Thursday,1,2023,False,False,0.0419
2023-01-05,Honey 340g,Pantry,3.99,False,18,0,447,126,540,False,730,2025-01-04,In Stock,Thursday,1,2023,False,False,0.0403
2023-01-05,Canned Tuna 185g,Pantry,1.99,False,35,0,788,224,960,False,1095,2026-01-04,In Stock,Thursday,1,2023,False,False,0.0444
2023-01-05,Shampoo 300ml,Personal Care,4.99,False,20,0,372,105,450,False,1095,2026-01-04,In Stock,Thursday,1,2023,False,False,0.0538
2023-01-05,Hand Soap 250ml,Personal Care,2.49,False,14,0,501,140,600,False,1095,2026-01-04,In Stock,Thursday,1,2023,False,False,0.0279
2023-01-05,Toothpaste 100ml,Personal Care,2.99,False,19,0,448,126,540,False,1095,2026-01-04,In Stock,Thursday,1,2023,False,False,0.0424
2023-01-05,Laundry Detergent 1kg,Household,7.99,False,9,0,305,84,360,False,1095,2026-01-04,In Stock,Thursday,1,2023,False,False,0.0295
2023-01-05,Dish Soap 500ml,Household,1.95,True,20,0,548,154,660,False,1095,2026-01-04,In Stock,Thursday,1,2023,False,False,0.0365
2023-01-06,Whole Milk 1L,Dairy,1.89,False,57,0,1051,315,1350,False,14,2023-01-20,In Stock,Friday,1,2023,False,False,0.0542
2023-01-06,Cheddar Cheese 200g,Dairy,3.49,False,24,0,528,154,660,False,30,2023-02-05,In Stock,Friday,1,2023,False,False,0.0455
2023-01-06,Greek Yogurt 500g,Dairy,2.79,False,27,0,723,210,900,False,21,2023-01-27,In Stock,Friday,1,2023,False,False,0.0373
2023-01-06,Butter 250g,Dairy,2.99,False,17,0,425,126,540,False,60,2023-03-07,In Stock,Friday,1,2023,False,False,0.04
2023-01-06,Eggs 12pk,Dairy,3.29,False,46,0,925,266,1140,False,28,2023-02-03,In Stock,Friday,1,2023,False,False,0.0497
2023-01-06,White Bread,Bakery,1.99,False,59,0,1289,385,1650,False,7,2023-01-13,In Stock,Friday,1,2023,False,False,0.0458
2023-01-06,Sourdough Loaf,Bakery,3.99,False,34,0,636,196,840,False,5,2023-01-11,In Stock,Friday,1,2023,False,False,0.0535
2023-01-06,Croissants 4pk,Bakery,2.49,False,24,0,471,140,600,False,3,2023-01-09,In Stock,Friday,1,2023,False,False,0.051
2023-01-06,Bagels 6pk,Bakery,2.99,False,26,0,564,168,720,False,5,2023-01-11,In Stock,Friday,1,2023,False,False,0.0461
2023-01-06,Banana Bread,Bakery,3.49,False,23,0,343,105,450,False,7,2023-01-13,In Stock,Friday,1,2023,False,False,0.0671
2023-01-06,Chicken Breast 500g,Meat,5.99,False,48,0,954,280,1200,False,5,2023-01-11,In Stock,Friday,1,2023,False,False,0.0503
2023-01-06,Ground Beef 500g,Meat,4.99,False,26,0,858,245,1050,False,4,2023-01-10,In Stock,Friday,1,2023,False,False,0.0303
2023-01-06,Pork Chops 400g,Meat,4.49,False,22,0,481,140,600,False,5,2023-01-11,In Stock,Friday,1,2023,False,False,0.0457
2023-01-06,Salmon Fillet 300g,Meat,7.99,False,24,0,614,175,750,False,3,2023-01-09,In Stock,Friday,1,2023,False,False,0.0391
2023-01-06,Turkey Slices 200g,Meat,3.99,False,22,0,431,126,540,False,7,2023-01-13,In Stock,Friday,1,2023,False,False,0.051
2023-01-06,Apples 1kg,Produce,2.49,False,41,0,1247,350,1500,False,21,2023-01-27,In Stock,Friday,1,2023,False,False,0.0329
2023-01-06,Bananas 1kg,Produce,1.29,False,55,0,1489,420,1800,False,7,2023-01-13,In Stock,Friday,1,2023,False,False,0.0369
2023-01-06,Broccoli 400g,Produce,1.99,False,35,0,869,245,1050,False,7,2023-01-13,In Stock,Friday,1,2023,False,False,0.0403
2023-01-06,Carrots 1kg,Produce,1.49,False,42,0,996,280,1200,False,21,2023-01-27,In Stock,Friday,1,2023,False,False,0.0422
2023-01-06,Spinach 200g,Produce,2.29,False,21,0,706,196,840,False,5,2023-01-11,In Stock,Friday,1,2023,False,False,0.0297
2023-01-06,Tomatoes 500g,Produce,2.19,False,37,0,1038,294,1260,False,10,2023-01-16,In Stock,Friday,1,2023,False,False,0.0356
2023-01-06,Strawberries 250g,Produce,3.49,False,26,0,738,210,900,False,5,2023-01-11,In Stock,Friday,1,2023,False,False,0.0352
2023-01-06,Frozen Pizza,Frozen,4.99,False,28,0,775,224,960,False,365,2024-01-06,In Stock,Friday,1,2023,False,False,0.0361
2023-01-06,Frozen Peas 500g,Frozen,1.79,False,35,0,676,196,840,False,365,2024-01-06,In Stock,Friday,1,2023,False,False,0.0518
2023-01-06,Ice Cream 1L,Frozen,3.99,False,36,0,867,245,1050,False,365,2024-01-06,In Stock,Friday,1,2023,False,False,0.0415
2023-01-06,Frozen Chips 750g,Frozen,2.49,False,32,0,993,280,1200,False,365,2024-01-06,In Stock,Friday,1,2023,False,False,0.0322
2023-01-06,Frozen Berries 400g,Frozen,3.29,False,24,0,533,154,660,False,365,2024-01-06,In Stock,Friday,1,2023,False,False,0.045
2023-01-06,Orange Juice 1L,Beverages,2.54,True,57,0,1094,315,1350,False,14,2023-01-20,In Stock,Friday,1,2023,False,False,0.0521
2023-01-06,Sparkling Water 1.5L,Beverages,0.99,False,59,0,1343,385,1650,False,365,2024-01-06,In Stock,Friday,1,2023,False,False,0.0439
2023-01-06,Cola 2L,Beverages,1.99,False,43,0,1481,420,1800,False,365,2024-01-06,In Stock,Friday,1,2023,False,False,0.029
2023-01-06,Coffee Beans 250g,Beverages,6.99,False,17,0,493,140,600,False,180,2023-07-05,In Stock,Friday,1,2023,False,False,0.0345
2023-01-06,Green Tea 20pk,Beverages,2.12,True,20,0,437,126,540,False,730,2025-01-05,In Stock,Friday,1,2023,False,False,0.0458
2023-01-06,Pasta 500g,Pantry,1.29,False,51,0,1092,336,1440,False,730,2025-01-05,In Stock,Friday,1,2023,False,False,0.0467
2023-01-06,Rice 1kg,Pantry,1.99,False,54,0,988,294,1260,False,730,2025-01-05,In Stock,Friday,1,2023,False,False,0.0547
2023-01-06,Olive Oil 500ml,Pantry,5.49,False,29,0,515,154,660,False,730,2025-01-05,In Stock,Friday,1,2023,False,False,0.0563
2023-01-06,Tomato Sauce 400g,Pantry,1.49,False,39,0,889,266,1140,False,730,2025-01-05,In Stock,Friday,1,2023,False,False,0.0439
2023-01-06,Cornflakes 500g,Pantry,2.99,False,35,0,708,210,900,False,365,2024-01-06,In Stock,Friday,1,2023,False,False,0.0494
2023-01-06,Peanut Butter 340g,Pantry,2.79,False,15,0,605,175,750,False,365,2024-01-06,In Stock,Friday,1,2023,False,False,0.0248
2023-01-06,Honey 340g,Pantry,3.99,False,18,0,429,126,540,False,730,2025-01-05,In Stock,Friday,1,2023,False,False,0.042
2023-01-06,Canned Tuna 185g,Pantry,1.99,False,37,0,751,224,960,False,1095,2026-01-05,In Stock,Friday,1,2023,False,False,0.0493
2023-01-06,Shampoo 300ml,Personal Care,4.99,False,13,0,359,105,450,False,1095,2026-01-05,In Stock,Friday,1,2023,False,False,0.0362
2023-01-06,Hand Soap 250ml,Personal Care,2.49,False,27,0,474,140,600,False,1095,2026-01-05,In Stock,Friday,1,2023,False,False,0.057
2023-01-06,Toothpaste 100ml,Personal Care,2.99,False,15,0,433,126,540,False,1095,2026-01-05,In Stock,Friday,1,2023,False,False,0.0346
2023-01-06,Laundry Detergent 1kg,Household,7.99,False,12,0,293,84,360,False,1095,2026-01-05,In Stock,Friday,1,2023,False,False,0.041
2023-01-06,Dish Soap 500ml,Household,1.95,True,25,0,523,154,660,False,1095,2026-01-05,In Stock,Friday,1,2023,False,False,0.0478
2023-01-07,Whole Milk 1L,Dairy,1.89,False,68,0,983,315,1350,False,14,2023-01-21,In Stock,Saturday,1,2023,True,False,0.0692
2023-01-07,Cheddar Cheese 200g,Dairy,3.49,False,21,0,507,154,660,False,30,2023-02-06,In Stock,Saturday,1,2023,True,False,0.0414
2023-01-07,Greek Yogurt 500g,Dairy,2.79,False,44,0,679,210,900,False,21,2023-01-28,In Stock,Saturday,1,2023,True,False,0.0648
2023-01-07,Butter 250g,Dairy,2.99,False,22,0,403,126,540,False,60,2023-03-08,In Stock,Saturday,1,2023,True,False,0.0546
2023-01-07,Eggs 12pk,Dairy,3.29,False,40,0,885,266,1140,False,28,2023-02-04,In Stock,Saturday,1,2023,True,False,0.0452
2023-01-07,White Bread,Bakery,1.99,False,80,0,1209,385,1650,False,7,2023-01-14,In Stock,Saturday,1,2023,True,False,0.0662
2023-01-07,Sourdough Loaf,Bakery,3.99,False,39,0,597,196,840,False,5,2023-01-12,In Stock,Saturday,1,2023,True,False,0.0653
2023-01-07,Croissants 4pk,Bakery,2.49,False,25,0,446,140,600,False,3,2023-01-10,In Stock,Saturday,1,2023,True,False,0.0561
2023-01-07,Bagels 6pk,Bakery,2.99,False,33,0,531,168,720,False,5,2023-01-12,In Stock,Saturday,1,2023,True,False,0.0621
2023-01-07,Banana Bread,Bakery,3.49,False,19,0,324,105,450,False,7,2023-01-14,In Stock,Saturday,1,2023,True,False,0.0586
2023-01-07,Chicken Breast 500g,Meat,5.99,False,50,0,904,280,1200,False,5,2023-01-12,In Stock,Saturday,1,2023,True,False,0.0553
2023-01-07,Ground Beef 500g,Meat,4.99,False,48,0,810,245,1050,False,4,2023-01-11,In Stock,Saturday,1,2023,True,False,0.0593
2023-01-07,Pork Chops 400g,Meat,4.49,False,30,0,451,140,600,False,5,2023-01-12,In Stock,Saturday,1,2023,True,False,0.0665
2023-01-07,Salmon Fillet 300g,Meat,7.99,False,25,0,589,175,750,False,3,2023-01-10,In Stock,Saturday,1,2023,True,False,0.0424
2023-01-07,Turkey Slices 200g,Meat,3.99,False,29,0,402,126,540,False,7,2023-01-14,In Stock,Saturday,1,2023,True,False,0.0721
2023-01-07,Apples 1kg,Produce,2.49,False,37,0,1210,350,1500,False,21,2023-01-28,In Stock,Saturday,1,2023,True,False,0.0306
2023-01-07,Bananas 1kg,Produce,1.29,False,62,0,1427,420,1800,False,7,2023-01-14,In Stock,Saturday,1,2023,True,False,0.0434
2023-01-07,Broccoli 400g,Produce,1.99,False,40,0,829,245,1050,False,7,2023-01-14,In Stock,Saturday,1,2023,True,False,0.0483
2023-01-07,Carrots 1kg,Produce,1.49,False,44,0,952,280,1200,False,21,2023-01-28,In Stock,Saturday,1,2023,True,False,0.0462
2023-01-07,Spinach 200g,Produce,2.29,False,26,0,680,196,840,False,5,2023-01-12,In Stock,Saturday,1,2023,True,False,0.0382
2023-01-07,Tomatoes 500g,Produce,1.86,True,44,0,994,294,1260,False,10,2023-01-17,In Stock,Saturday,1,2023,True,False,0.0443
2023-01-07,Strawberries 250g,Produce,3.49,False,29,0,709,210,900,False,5,2023-01-12,In Stock,Saturday,1,2023,True,False,0.0409
2023-01-07,Frozen Pizza,Frozen,4.99,False,32,0,743,224,960,False,365,2024-01-07,In Stock,Saturday,1,2023,True,False,0.0431
2023-01-07,Frozen Peas 500g,Frozen,1.79,False,35,0,641,196,840,False,365,2024-01-07,In Stock,Saturday,1,2023,True,False,0.0546
2023-01-07,Ice Cream 1L,Frozen,3.99,False,41,0,826,245,1050,False,365,2024-01-07,In Stock,Saturday,1,2023,True,False,0.0496
2023-01-07,Frozen Chips 750g,Frozen,2.49,False,40,0,953,280,1200,False,365,2024-01-07,In Stock,Saturday,1,2023,True,False,0.042
2023-01-07,Frozen Berries 400g,Frozen,3.29,False,28,0,505,154,660,False,365,2024-01-07,In Stock,Saturday,1,2023,True,False,0.0554
2023-01-07,Orange Juice 1L,Beverages,2.54,True,51,0,1043,315,1350,False,14,2023-01-21,In Stock,Saturday,1,2023,True,False,0.0489
2023-01-07,Sparkling Water 1.5L,Beverages,0.84,True,66,0,1277,385,1650,False,365,2024-01-07,In Stock,Saturday,1,2023,True,False,0.0517
2023-01-07,Cola 2L,Beverages,1.99,False,69,0,1412,420,1800,False,365,2024-01-07,In Stock,Saturday,1,2023,True,False,0.0489
2023-01-07,Coffee Beans 250g,Beverages,6.99,False,18,0,475,140,600,False,180,2023-07-06,In Stock,Saturday,1,2023,True,False,0.0379
2023-01-07,Green Tea 20pk,Beverages,2.49,False,17,0,420,126,540,False,730,2025-01-06,In Stock,Saturday,1,2023,True,False,0.0405
2023-01-07,Pasta 500g,Pantry,1.29,False,73,0,1019,336,1440,False,730,2025-01-06,In Stock,Saturday,1,2023,True,False,0.0716
2023-01-07,Rice 1kg,Pantry,1.99,False,63,0,925,294,1260,False,730,2025-01-06,In Stock,Saturday,1,2023,True,False,0.0681
2023-01-07,Olive Oil 500ml,Pantry,5.49,False,30,0,485,154,660,False,730,2025-01-06,In Stock,Saturday,1,2023,True,False,0.0619
2023-01-07,Tomato Sauce 400g,Pantry,1.49,False,53,0,836,266,1140,False,730,2025-01-06,In Stock,Saturday,1,2023,True,False,0.0634
2023-01-07,Cornflakes 500g,Pantry,2.99,False,49,0,659,210,900,False,365,2024-01-07,In Stock,Saturday,1,2023,True,False,0.0744
2023-01-07,Peanut Butter 340g,Pantry,2.79,False,31,0,574,175,750,False,365,2024-01-07,In Stock,Saturday,1,2023,True,False,0.054
2023-01-07,Honey 340g,Pantry,3.99,False,26,0,403,126,540,False,730,2025-01-06,In Stock,Saturday,1,2023,True,False,0.0645
2023-01-07,Canned Tuna 185g,Pantry,1.99,False,42,0,709,224,960,False,1095,2026-01-06,In Stock,Saturday,1,2023,True,False,0.0592
2023-01-07,Shampoo 300ml,Personal Care,4.99,False,18,0,341,105,450,False,1095,2026-01-06,In Stock,Saturday,1,2023,True,False,0.0528
2023-01-07,Hand Soap 250ml,Personal Care,2.49,False,29,0,445,140,600,False,1095,2026-01-06,In Stock,Saturday,1,2023,True,False,0.0652
2023-01-07,Toothpaste 100ml,Personal Care,2.99,False,25,0,408,126,540,False,1095,2026-01-06,In Stock,Saturday,1,2023,True,False,0.0613
2023-01-07,Laundry Detergent 1kg,Household,7.99,False,16,0,277,84,360,False,1095,2026-01-06,In Stock,Saturday,1,2023,True,False,0.0578
2023-01-07,Dish Soap 500ml,Household,2.29,False,32,0,491,154,660,False,1095,2026-01-06,In Stock,Saturday,1,2023,True,False,0.0652
2023-01-08,Whole Milk 1L,Dairy,1.89,False,54,0,929,315,1350,False,14,2023-01-22,In Stock,Sunday,1,2023,True,False,0.0581
2023-01-08,Cheddar Cheese 200g,Dairy,3.49,False,29,0,478,154,660,False,30,2023-02-07,In Stock,Sunday,1,2023,True,False,0.0607
2023-01-08,Greek Yogurt 500g,Dairy,2.79,False,34,0,645,210,900,False,21,2023-01-29,In Stock,Sunday,1,2023,True,False,0.0527
2023-01-08,Butter 250g,Dairy,2.99,False,22,0,381,126,540,False,60,2023-03-09,In Stock,Sunday,1,2023,True,False,0.0577
2023-01-08,Eggs 12pk,Dairy,3.29,False,44,0,841,266,1140,False,28,2023-02-05,In Stock,Sunday,1,2023,True,False,0.0523
2023-01-08,White Bread,Bakery,1.99,False,73,0,1136,385,1650,False,7,2023-01-15,In Stock,Sunday,1,2023,True,False,0.0643
2023-01-08,Sourdough Loaf,Bakery,3.99,False,40,0,557,196,840,False,5,2023-01-13,In Stock,Sunday,1,2023,True,False,0.0718
2023-01-08,Croissants 4pk,Bakery,2.49,False,23,0,423,140,600,False,3,2023-01-11,In Stock,Sunday,1,2023,True,False,0.0544
2023-01-08,Bagels 6pk,Bakery,2.99,False,41,0,490,168,720,False,5,2023-01-13,In Stock,Sunday,1,2023,True,False,0.0837
2023-01-08,Banana Bread,Bakery,2.97,True,17,0,307,105,450,False,7,2023-01-15,In Stock,Sunday,1,2023,True,False,0.0554
2023-01-08,Chicken Breast 500g,Meat,5.99,False,39,0,865,280,1200,False,5,2023-01-13,In Stock,Sunday,1,2023,True,False,0.0451
2023-01-08,Ground Beef 500g,Meat,4.99,False,49,0,761,245,1050,False,4,2023-01-12,In Stock,Sunday,1,2023,True,False,0.0644
2023-01-08,Pork Chops 400g,Meat,4.49,False,26,0,425,140,600,False,5,2023-01-13,In Stock,Sunday,1,2023,True,False,0.0612
2023-01-08,Salmon Fillet 300g,Meat,7.99,False,32,0,557,175,750,False,3,2023-01-11,In Stock,Sunday,1,2023,True,False,0.0575
2023-01-08,Turkey Slices 200g,Meat,3.99,False,23,0,379,126,540,False,7,2023-01-15,In Stock,Sunday,1,2023,True,False,0.0607
2023-01-08,Apples 1kg,Produce,2.49,False,50,0,1160,350,1500,False,21,2023-01-29,In Stock,Sunday,1,2023,True,False,0.0431
2023-01-08,Bananas 1kg,Produce,1.29,False,52,0,1375,420,1800,False,7,2023-01-15,In Stock,Sunday,1,2023,True,False,0.0378
2023-01-08,Broccoli 400g,Produce,1.99,False,36,0,793,245,1050,False,7,2023-01-15,In Stock,Sunday,1,2023,True,False,0.0454
2023-01-08,Carrots 1kg,Produce,1.49,False,36,0,916,280,1200,False,21,2023-01-29,In Stock,Sunday,1,2023,True,False,0.0393
2023-01-08,Spinach 200g,Produce,2.29,False,32,0,648,196,840,False,5,2023-01-13,In Stock,Sunday,1,2023,True,False,0.0494
2023-01-08,Tomatoes 500g,Produce,2.19,False,41,0,953,294,1260,False,10,2023-01-18,In Stock,Sunday,1,2023,True,False,0.043
2023-01-08,Strawberries 250g,Produce,3.49,False,26,0,683,210,900,False,5,2023-01-13,In Stock,Sunday,1,2023,True,False,0.0381
2023-01-08,Frozen Pizza,Frozen,4.99,False,32,0,711,224,960,False,365,2024-01-08,In Stock,Sunday,1,2023,True,False,0.045
2023-01-08,Frozen Peas 500g,Frozen,1.79,False,32,0,609,196,840,False,365,2024-01-08,In Stock,Sunday,1,2023,True,False,0.0525
2023-01-08,Ice Cream 1L,Frozen,3.99,False,34,0,792,245,1050,False,365,2024-01-08,In Stock,Sunday,1,2023,True,False,0.0429
2023-01-08,Frozen Chips 750g,Frozen,2.49,False,37,0,916,280,1200,False,365,2024-01-08,In Stock,Sunday,1,2023,True,False,0.0404
2023-01-08,Frozen Berries 400g,Frozen,3.29,False,24,0,481,154,660,False,365,2024-01-08,In Stock,Sunday,1,2023,True,False,0.0499
2023-01-08,Orange Juice 1L,Beverages,2.54,True,49,0,994,315,1350,False,14,2023-01-22,In Stock,Sunday,1,2023,True,False,0.0493
2023-01-08,Sparkling Water 1.5L,Beverages,0.99,False,51,0,1226,385,1650,False,365,2024-01-08,In Stock,Sunday,1,2023,True,False,0.0416
2023-01-08,Cola 2L,Beverages,1.99,False,56,0,1356,420,1800,False,365,2024-01-08,In Stock,Sunday,1,2023,True,False,0.0413
2023-01-08,Coffee Beans 250g,Beverages,6.99,False,21,0,454,140,600,False,180,2023-07-07,In Stock,Sunday,1,2023,True,False,0.0463
2023-01-08,Green Tea 20pk,Beverages,2.49,False,14,0,406,126,540,False,730,2025-01-07,In Stock,Sunday,1,2023,True,False,0.0345
2023-01-08,Pasta 500g,Pantry,1.29,False,49,0,970,336,1440,False,730,2025-01-07,In Stock,Sunday,1,2023,True,False,0.0505
2023-01-08,Rice 1kg,Pantry,1.99,False,49,0,876,294,1260,False,730,2025-01-07,In Stock,Sunday,1,2023,True,False,0.0559
2023-01-08,Olive Oil 500ml,Pantry,5.49,False,28,0,457,154,660,False,730,2025-01-07,In Stock,Sunday,1,2023,True,False,0.0613
2023-01-08,Tomato Sauce 400g,Pantry,1.49,False,52,0,784,266,1140,False,730,2025-01-07,In Stock,Sunday,1,2023,True,False,0.0663
2023-01-08,Cornflakes 500g,Pantry,2.99,False,48,0,611,210,900,False,365,2024-01-08,In Stock,Sunday,1,2023,True,False,0.0786
2023-01-08,Peanut Butter 340g,Pantry,2.79,False,37,0,537,175,750,False,365,2024-01-08,In Stock,Sunday,1,2023,True,False,0.0689
2023-01-08,Honey 340g,Pantry,3.99,False,23,0,380,126,540,False,730,2025-01-07,In Stock,Sunday,1,2023,True,False,0.0605
2023-01-08,Canned Tuna 185g,Pantry,1.99,False,42,0,667,224,960,False,1095,2026-01-07,In Stock,Sunday,1,2023,True,False,0.063
2023-01-08,Shampoo 300ml,Personal Care,4.99,False,15,0,326,105,450,False,1095,2026-01-07,In Stock,Sunday,1,2023,True,False,0.046
2023-01-08,Hand Soap 250ml,Personal Care,2.49,False,23,0,422,140,600,False,1095,2026-01-07,In Stock,Sunday,1,2023,True,False,0.0545
